id,title,author,authors,isbn13,isbn10,price,publisher,pubyear,subjects,lexile,pages,dimensions
358,Bold Words: A Century of Asian American Writing,Rajini Srikanth,"Rajini Srikanth, Esther Yae Iwanaga",9780813529660,813529662,$27.37,Rutgers University Press,2001,"American Literature Anthologies, United States Studies, Asians & Asian Americans - Biography, Ethnic & Minority Studies - United States, Asian American Studies",,480.0,7.00 (w) x 10.00 (h) x 0.94 (d)
258,The New Anthology of American Poetry: Volume II: Modernisms: 1900-1950,Steven Gould Axelrod,"Steven Gould Axelrod, Camille Roman, Camille Roman, Thomas Travisano, Camille Roman",9780813531649,813531640,$32.39,Rutgers University Press,2005,"Poetry, American Literature Anthologies, Anthologies",,856.0,5.90 (w) x 9.00 (h) x 1.60 (d)
384,"The New Anthology of American Poetry: Volume I: Traditions and Revolutions, Beginnings to 1900",Steven Gould Axelrod,"Steven Gould Axelrod, Camille Roman, Camille Roman, Thomas J. Travisano, Camille Roman",9780813531625,813531624,$36.05,Rutgers University Press,2003,"Poetry, American Literature Anthologies, Anthologies",,768.0,6.10 (w) x 9.20 (h) x 1.40 (d)
279,Double-Take: A Revisionist Harlem Renaissance Anthology,Venetria Patton,"Venetria Patton, Maureen Honey",9780813529301,813529301,$26.88,Rutgers University Press,2001,"Places - Literary Anthologies, Regional American Anthologies, Peoples & Cultures - American Anthologies, American Literature Anthologies, African American Art",,670.0,7.00 (w) x 10.00 (h) x 1.00 (d)
290,Best New Poets: 50 Poems from Emerging Writers,Kim Addonizio,"Kim Addonizio, Jeb Livingood",9780976629641,097662964X,$11.95,Samovar Press,2009,"Poetry, American Literature Anthologies, Anthologies",,158.0,7.00 (w) x 8.30 (h) x 0.60 (d)
472,"Off Off Broadway Festival Plays, 34th Series",Various,Various,9780573697555,573697558,$8.95,"Samuel French, Incorporated",2010,"Drama, American Literature Anthologies, General & Miscellaneous Drama, Anthologies",,116.0,5.00 (w) x 8.00 (h) x 0.24 (d)
396,Death Defying Acts,Woody Allen,"Woody Allen, Elaine May, David Mamet",9780573695391,573695393,$9.55,"Samuel French, Incorporated",1996,"Drama Anthologies, American Drama, Comedy - Drama, American Literature Anthologies",,132.0,5.00 (w) x 8.00 (h) x 0.28 (d)
442,All Things Censored [With CD],Mumia Abu-Jamal,"Mumia Abu-Jamal, Noelle Hanrahan, Alice Walker",9781583220221,1583220224,$23.96,Seven Stories Press,2003,"Prisoners & Accused Persons - Biography, Individual Trials & Litigation, Political Activists & Social Reformers - U.S. Political Biography, Administration of Criminal Justice, Political Activism & Social Action, Prisons & Prison Life, African Americans -",,304.0,6.67 (w) x 9.07 (h) x 1.07 (d)
282,The Beat Book: Writings from the Beat Generation,Anne Waldman,"Anne Waldman, Allen Ginsberg",9781590304556,1590304551,$15.32,"Shambhala Publications, Inc.",2007,American Literature Anthologies,,400.0,5.20 (w) x 8.36 (h) x 1.06 (d)
47,The Best American Poetry 2010,Amy Gerstler,"Amy Gerstler, David Lehman",9781439181454,1439181454,$13.87,Simon & Schuster Adult Publishing Group,2010,"Poetry Anthologies, American Poetry, American Literature Anthologies",,229.0,5.40 (w) x 8.30 (h) x 0.70 (d)
310,The Best American Poetry 2010,Amy Gerstler,"Amy Gerstler, David Lehman",9781439181478,1439181470,,Simon & Schuster Adult Publishing Group,2010,Poetry,,,
293,The Best American Poetry 2006,Billy Collins,"Billy Collins, David Lehman",9780743257596,743257596,$16.00,Simon & Schuster Adult Publishing Group,2006,"Poetry, American",,,
164,The Best American Poetry 2008,Charles Wright,"Charles Wright, David Lehman",9780743299756,743299752,$16.00,Simon & Schuster Adult Publishing Group,2008,"Poetry Anthologies, American Poetry, American Literature Anthologies",,224.0,8.34 (w) x 10.90 (h) x 0.58 (d)
286,The Best American Erotic Poems: From 1800 to the Present,David Lehman,David Lehman,9781416537465,1416537465,$14.59,Simon & Schuster Adult Publishing Group,2008,"Poetry, American Literature Anthologies, Anthologies, General & Miscellaneous Poetry",,336.0,5.50 (w) x 8.44 (h) x 0.90 (d)
295,Great American Prose Poems,David Lehman,David Lehman,9780743243506,743243501,$14.10,Simon & Schuster Adult Publishing Group,2003,"Poetry Anthologies, American Poetry, American Literature Anthologies",,352.0,5.50 (w) x 8.44 (h) x 1.00 (d)
39,The Best American Poetry 2009,David Wagoner,"David Wagoner, David Lehman",9781615521647,161552164X,,Simon & Schuster Adult Publishing Group,2009,,,,
99,The Best American Poetry 2009,David Wagoner,"David Wagoner, David Lehman",9780743299770,743299779,$16.00,Simon & Schuster Adult Publishing Group,2009,"Poetry Anthologies, American Poetry, American Literature Anthologies",,240.0,5.48 (w) x 8.28 (h) x 0.64 (d)
357,The Best American Poetry 2009,David Wagoner,"David Wagoner, David Lehman",9780743299763,743299760,$35.00,Simon & Schuster Adult Publishing Group,2009,"Poetry, Anthologies (multiple authors)",,,
292,The Best American Poetry 2007,Heather McHugh,"Heather McHugh, David Lehman",9780743299732,743299736,$1.99,Simon & Schuster Adult Publishing Group,2007,"Poetry, American Literature Anthologies, Anthologies",,192.0,5.60 (w) x 8.40 (h) x 0.50 (d)
428,Tenderheaded: A Comb-Bending Collection of Hair Stories,Juliette Harris,"Juliette Harris, Pamela Johnson, Ntozake Shange",9780671047566,671047566,$18.07,Simon & Schuster Adult Publishing Group,2002,"Beauty & Grooming, American Literature Anthologies, Anthologies",,320.0,6.46 (w) x 0.85 (h) x 9.22 (d)
185,In a Narrow Grave: Essays on Texas,Larry McMurtry,Larry McMurtry,9780684868691,684868695,$10.92,Simon & Schuster Adult Publishing Group,2001,"United States History - Southern Region, Essays, American Literature Anthologies, United States History - General & Miscellaneous, Civilization - History",,208.0,5.30 (w) x 8.00 (h) x 0.50 (d)
419,Latina,Lillian Castillo-speed,Lillian Castillo-speed,9780684802404,684802406,$17.97,Simon & Schuster Adult Publishing Group,1995,"Latinos - General, Women Authors - Literature Anthologies, Peoples & Cultures - American Anthologies, Hispanic & Latin American Literature Anthologies, American Literature Anthologies",,288.0,0.66 (w) x 5.50 (h) x 8.50 (d)
451,The Best American Poetry 2005,Paul Muldoon,"Paul Muldoon, David Lehman",9780743257589,743257588,$15.05,Simon & Schuster Adult Publishing Group,2005,"Poetry Anthologies, American Poetry, American Literature Anthologies",,224.0,5.50 (w) x 8.44 (h) x 0.60 (d)
135,"Black Theatre USA, V2: Plays by African Americans 1935-Today, Vol. 2",Ted Shine,"Ted Shine, Ted Shine, James Vernon Hatch, James V. Hatch, Ted Shine",9780684823072,684823071,$19.27,Simon & Schuster Adult Publishing Group,1996,"Peoples & Cultures - American Anthologies, Drama Anthologies, American Drama, Peoples & Cultures - Drama, American Literature Anthologies",,528.0,7.00 (w) x 9.90 (h) x 1.30 (d)
328,The Black Woman: An Anthology,Toni Cade Bambara,"Toni Cade Bambara, Eleanor W Traylor",9780743476973,743476972,$16.02,Simon & Schuster Adult Publishing Group,2005,"Peoples & Cultures - American Anthologies, African Americans - General & Miscellaneous",,352.0,5.31 (w) x 8.25 (h) x 1.00 (d)
360,The Best American Poetry 2003,Yusef Komunyakaa,"Yusef Komunyakaa, David Lehman",9780743203883,743203887,$15.05,Simon & Schuster Adult Publishing Group,2003,"Poetry Anthologies, American Poetry, American Literature Anthologies",,256.0,5.50 (w) x 8.44 (h) x 0.74 (d)
101,I Am the Darker Brother: An Anthology of Modern Poems by African Americans,Arnold Adoff,Arnold Adoff,9780689808692,689808690,$5.84,Simon & Schuster Children's Publishing,1997,"Poetry, American Literature Anthologies, Anthologies",,192.0,4.10 (w) x 6.80 (h) x 0.60 (d)
338,Voices in First Person: Reflections on Latino Identity,Lori Marie Carlson,"Lori Marie Carlson, Flavio Morais, Manuel Rivera-Ortiz",9781416906353,1416906355,$13.80,Simon & Schuster Children's Publishing,2008,American Literature Anthologies,,96.0,6.25 (w) x 8.38 (h) x 0.44 (d)
482,American Reader,Kathy-jo Wargin,"Kathy-jo Wargin, Kathryn Darnell, K. L. Darnell",9781585360956,1585360953,$11.65,Sleeping Bear Press,2006,"American Literature Anthologies, United States - People & Places",,96.0,5.60 (w) x 7.60 (h) x 0.50 (d)
386,Brother to Brother: New Writings by Black Gay Men,Essex Hemphill,"Essex Hemphill, Chuck Tarver, Jafari Allen, Joseph Beam",9780978625115,978625110,$12.55,Small Pr Distribution,2007,"Short Story Anthologies, African Americans - Fiction & Literature, Gay & Lesbian Fiction",,389.0,5.50 (w) x 8.50 (h) x 1.30 (d)
267,New Playwrights: The Best Plays of 2006,D. L. Lepidus,"D. L. Lepidus, Chungmi Kim",9781575255590,1575255596,$19.95,"Smith & Kraus, Inc.",2007,"Drama Anthologies, American Drama, American Literature Anthologies",,393.0,5.40 (w) x 8.40 (h) x 1.00 (d)
382,New Playwrights: The Best Plays of 2000,D. L. Lepidus,D. L. Lepidus,9781575252490,157525249X,$19.95,"Smith & Kraus, Inc.",2003,"Drama Anthologies, American Drama, American Literature Anthologies",,311.0,52.50 (w) x 82.50 (h) x 7.50 (d)
416,New Playwrights: The Best Plays of 2001,D. L. Lepidus,"D. L. Lepidus, Michael Kinghorn",9781575252971,157525297X,$1.99,"Smith & Kraus, Inc.",2003,"Drama Anthologies, American Drama, American Literature Anthologies",,352.0,
417,New Playwrights: The Best Plays of 2004,D. L. Lepidus,"D. L. Lepidus, Rosary O'Neill",9781575254241,1575254247,$19.95,"Smith & Kraus, Inc.",2005,"Drama, American Literature Anthologies, General & Miscellaneous Drama, Anthologies",,411.0,5.35 (w) x 8.50 (h) x 1.00 (d)
427,New Playwrights: The Best Plays of 2005,D. L. Lepidus,"D. L. Lepidus, Brian Mori",9781575254463,1575254468,$18.76,"Smith & Kraus, Inc.",2006,"Drama Anthologies, American Drama, American Literature Anthologies",,352.0,5.40 (w) x 8.40 (h) x 0.80 (d)
481,New Playwrights: The Best Plays of 2003,D. L. Lepidus,"D. L. Lepidus, Frances Hill",9781575253862,1575253860,$19.95,"Smith & Kraus, Inc.",2005,"Drama Anthologies, American Drama, American Literature Anthologies",,328.0,5.46 (w) x 8.54 (h) x 0.73 (d)
237,"The Women's Project and Productions: The Best One-Act Plays, 1975-1999",Julia Miles,Julia Miles,9781575252711,1575252716,$19.15,"Smith & Kraus, Inc.",2002,"Drama Anthologies, American Drama, American Literature Anthologies",,309.0,
215,The Best New Playwrights 2009,Lawrence Harbison,"Lawrence Harbison, Gina Gionfriddo",9781575257624,1575257629,$19.95,"Smith & Kraus, Inc.",2009,"Drama Anthologies, American Drama, American Literature Anthologies",,356.0,5.30 (w) x 8.40 (h) x 0.80 (d)
218,2007: The Best Ten-Minute Plays for Two Actors,Lawrence Harbison,"Lawrence Harbison, D. L. Lepidus",9781575255897,1575255898,$18.76,"Smith & Kraus, Inc.",2008,"Drama Anthologies, American Drama, American Literature Anthologies",,256.0,5.30 (w) x 8.40 (h) x 0.70 (d)
265,New Playwrights: The Best Plays of 2008,Lawrence Harbison,"Lawrence Harbison, John Cariani",9781575256184,1575256185,$19.95,"Smith & Kraus, Inc.",2009,"Drama Anthologies, American Drama, American Literature Anthologies",,384.0,5.40 (w) x 8.40 (h) x 0.80 (d)
285,New Playwrights: The Best Plays of 2007,Lawrence Harbison,"Lawrence Harbison, David Epstein",9781575255910,157525591X,$17.05,"Smith & Kraus, Inc.",2008,"Drama, American Literature Anthologies, General & Miscellaneous Drama, Anthologies",,416.0,5.30 (w) x 8.40 (h) x 0.90 (d)
354,"Twenty One-Acts from the Twenty Years at the Humana Festival, 1975-1995",Michele Volansky,"Michele Volansky, Michael Dixon",9781880399989,1880399989,$16.53,"Smith & Kraus, Inc.",1995,"Drama Anthologies, American Drama, American Literature Anthologies",,416.0,5.40 (w) x 8.49 (h) x 0.81 (d)
124,Don't Squat With Your Spurs On: A Cowboy's Guide to Life,Texas Bix Bender,Texas Bix Bender,9781423606994,142360699X,$7.99,"Smith, Gibbs Publisher",2009,"American Humor - Peoples & Cultures, American Literature Anthologies",,128.0,4.20 (w) x 6.70 (h) x 0.50 (d)
352,Don't Squat With Yer Spurs On!: A Cowboy's Guide to Life,Texas Bix Bender,Texas Bix Bender,9780879054700,879054700,$7.99,"Smith, Gibbs Publisher",2000,"Fiction, Humorous",,,
437,"Don't Squat With Yer Spurs On! II, Vol. 2",Texas Bix Bender,"Texas Bix Bender, L. Bark'karie",9780879058326,879058323,$1.99,"Smith, Gibbs Publisher",1997,"American Humor - Peoples & Cultures, American Literature Anthologies",,128.0,4.25 (w) x 6.75 (h) x 0.35 (d)
335,Bandana Republic: A Literary Anthology by Gang Members and Their Affliliates,Louis Reyes Rivera,"Louis Reyes Rivera, Bruce George",9781593761943,1593761945,$16.95,"Soft Skull Press, Inc.",2008,"Settings & Atmosphere - Fiction, American Literature Anthologies",,288.0,5.40 (w) x 8.40 (h) x 0.80 (d)
158,The Butterfly's Way: Voices from the Haitian Dyaspora in the United States,Edwidge Danticat,Edwidge Danticat,9781569472187,1569472181,$11.43,"Soho Press, Incorporated",2003,American Literature Anthologies,,280.0,5.51 (w) x 8.14 (h) x 0.71 (d)
498,First Thought Best Thought,Allen Ginsberg,"Allen Ginsberg, William S. Burroughs, Diane Di Prima",9781591791881,159179188X,$29.95,"Sounds True, Incorporated",2004,Literary Collections,,,
70,100 Best African American Poems with CD,Nikki Giovanni,Nikki Giovanni,9781402221118,1402221118,$18.39,"Sourcebooks, Incorporated",2010,"Poetry Anthologies, American Poetry, American Literature Anthologies",,256.0,8.40 (w) x 11.66 (h) x 0.94 (d)
123,Loving in the War Years: Lo que nunca paso por sus labios,Cherrie Moraga,Cherrie Moraga,9780896086265,896086267,$16.28,South End Press,2000,"Short Story Collections (Single Author), Hispanic Americans - Fiction & Literature, Peoples & Cultures - American Anthologies, Gay & Lesbian Fiction, Feminism & Feminist Theory, Literature Anthologies - General & Miscellaneous, Feminism & Literature",,264.0,5.30 (w) x 8.30 (h) x 0.50 (d)
150,Death Blossoms: Reflections from a Prisoner of Conscience,Mumia Abu-Jamal,"Mumia Abu-Jamal, Cornel West, Julia Wright",9780896086999,896086992,$12.00,South End Press,2003,"Biographies &amp; Autobiographies, General",,,
317,American Political Plays after 9/11,Allan Havis,"Allan Havis, Anne Nelson, Chay Yew, Naomi Iizuka, Kia Corthron",9780809329540,809329549,$14.94,Southern Illinois University Press,2010,"Drama Anthologies, American Drama, Political & Social Issues - Drama, American Literature Anthologies",,304.0,6.00 (w) x 9.00 (h) x 0.80 (d)
436,A River Through Illinois,Daniel V. Overturf,"Daniel V. Overturf, Gary Marx, Bill Kurtis",9780809327638,809327635,$37.42,Southern Illinois University Press,2008,"Nature, Marine Terrain, American Literature Anthologies, Travel - General & Miscellaneous, Aquatic Life & Sciences, U.S. Travel - States, Photography - Travel, Travel Photography, Natural Terrain",,256.0,12.00 (w) x 9.00 (h) x 1.30 (d)
397,American Studies Anthology,Richard P. Horwitz,Richard P. Horwitz,9780842028295,842028293,$44.65,Sr Books,2001,"United States History - Social Aspects, United States Studies - General & Miscellaneous, United States History - General & Miscellaneous, National Characteristics - North America, American Literature Anthologies",,416.0,0.93 (w) x 6.00 (h) x 9.00 (d)
234,Immigrant Women,Maxine Schwartz Seller,Maxine Schwartz Seller,9780791419045,791419045,$31.95,State University of New York Press,1994,Literary Collections,,,
359,Another Way to Dance: Contemporqary Asian Poetry from Canada and the United States,Cyril Dabydeen,Cyril Dabydeen,9780920661598,920661599,$19.95,T S A R Publications,1996,"Poetry, American Literature Anthologies, Anthologies",,272.0,5.77 (w) x 8.76 (h) x 0.64 (d)
454,This Bridge We Call Home: Radical Visions for Transformation,Gloria E. Anzaldua,"Gloria E. Anzaldua, AnaLouise Keating, Analouise Keating, Analouise Keating",9780415936828,415936829,$44.84,"Taylor & Francis, Inc.",2002,"American Literature Anthologies, Women's Biography, Anthologies, General & Miscellaneous Literary Criticism, Gay & Lesbian Studies, Women's Biography, Gay & Lesbian Biographies",,624.0,6.00 (w) x 8.80 (h) x 1.40 (d)
239,"Pamphlets of Protest: An Anthology of Early African American Protest Literature, 1790-1860",Richard G. Newman,"Richard G. Newman, Phillip Lapsansky, Patrick Rael",9780415924443,415924448,$39.95,"Taylor & Francis, Inc.",2000,"African Americans - General & Miscellaneous, United States History - African American History, United States History - 19th Century - Civil War, African American History, Social Sciences - General & Miscellaneous, Political Activism & Participation, Ameri",,320.0,7.00 (w) x 10.00 (h) x 0.70 (d)
413,A Beginner's Guide to Critical Reading: An Anthology of Literary Texts,Richard Jacobs,Richard Jacobs,9780415234689,415234689,$35.95,"Taylor & Francis, Inc.",2001,"Literary Criticism, General",,,
459,Literary Austin,Don Graham,Don Graham,9780875653426,875653421,,Texas Christian University Press,2007,History,,,
435,Literary Fort Worth,Judy Alter,"Judy Alter, James Ward Lee",9780875652535,875652530,$14.44,Texas Christian University Press,2002,Regional American Anthologies,,442.0,6.96 (w) x 9.98 (h) x 1.24 (d)
383,Xerophilia: Ecocritical Explorations in Southwestern Literature,Tom Lynch,"Tom Lynch, Scott Slovic",9780896726383,089672638X,$33.60,Texas Tech University Press,2008,"Literary Criticism - General & Miscellaneous, Techniques & Strategies in Environmental Conservation & Protection, American Literature - Regional Literature - Literary Criticism, Natural Literature & History, Environmental Conservation & Protection - Gener",,264.0,6.20 (w) x 8.30 (h) x 1.10 (d)
21,Of Suffocated Hearts and Tortured Souls: Seeking Subjecthood through Madness in Francophone Women's,ValZrie Orlando,"ValZrie Orlando, Valzrie Orlando, Valrie Orlando",9780739105627,739105620,$82.00,The Rowman & Littlefield Publishing Group Inc,2002,"Caribbean Fiction & Prose Literature - Literary Criticism, African Literature Anthologies, Psychology & Literature",,218.0,0.63 (w) x 6.00 (h) x 9.00 (d)
392,Salaam. Peace: An Anthology of Middle Eastern-American Drama,Holly Hill,Holly Hill,9781559363327,1559363320,$19.95,Theatre Communications Group,2010,"Drama Anthologies, American Drama, American Literature Anthologies",,400.0,6.00 (w) x 8.90 (h) x 1.20 (d)
329,Thom Pain (based on nothing),Will Eno,Will Eno,9781559362757,1559362758,$13.95,Theatre Communications Group,2005,"Drama, American",,,
444,The Flu Season and Other Plays,Will Eno,Will Eno,9781559362917,155936291X,$10.16,Theatre Communications Group,2006,"Drama Anthologies, American Drama, American Literature Anthologies",,240.0,5.30 (w) x 8.40 (h) x 0.40 (d)
151,"B. O. O. B. S.: A Bunch of Outrageous Breast-Cancer Survivors Tell Their Stories of Courage, Hope and Healing",Ann Kempner Fisher,Ann Kempner Fisher,9781581825237,1581825234,$13.50,Turner Publishing Company,2006,"Women's Diseases & Disorders, Cancer, Cancer Patients - Biography, Women's Biography - General & Miscellaneous, American Literature Anthologies",,336.0,5.90 (w) x 8.90 (h) x 1.10 (d)
302,Fire and Ink: An Anthology of Social Action Writing,Frances Payne Adler,Frances Payne Adler,9780816527939,816527938,$19.43,University of Arizona Press,2009,"Literature Anthologies - General & Miscellaneous, American Literature Anthologies",,448.0,5.90 (w) x 8.90 (h) x 1.00 (d)
345,The Wind Shifts: New Latino Poetry,Francisco Arag&#243;n,"Francisco Aragón, Juan Felipe Herrera",9780816524938,816524939,$18.95,University of Arizona Press,2007,"Poetry Anthologies, American Poetry, American Literature Anthologies",,266.0,6.00 (w) x 9.00 (h) x 0.70 (d)
259,Infinite Divisions: An Anthology of Chicana Literature,Tey Diana Rebolledo,"Tey Diana Rebolledo, Eliana S. Rivero, Tey Diana Rebolledo, Eliana S. Rivero",9780816513840,816513848,$24.95,University of Arizona Press,1993,"Women Authors - Literature Anthologies, Peoples & Cultures - American Anthologies, American Literature Anthologies",,393.0,6.00 (w) x 9.00 (h) x 1.10 (d)
495,At Home on the Earth: Becoming Native to Our Place,David Landis Barnhill,"David Landis Barnhill, Alice Walker, Gary Snyder",9780520216846,520216849,$24.95,University of California Press,1999,"Nature, General & Miscellaneous Philosophy, American Literature Anthologies, General & Miscellaneous Literature Anthologies, Major Branches of Philosophical Study, Native North American People, Natural History, Landscape & Environment - Social Aspects",,341.0,6.00 (w) x 9.00 (h) x 0.88 (d)
296,"The Literature of California, Volume 1: Native American Beginnings to 1945",Jack Hicks,"Jack Hicks, Al Young, James D. Houston",9780520222120,520222121,$32.95,University of California Press,2000,"Regional American Anthologies, American Literature - Regional Literature - Literary Criticism",,653.0,6.00 (w) x 9.00 (h) x 1.63 (d)
342,Thousand and One Afternoons in Chicago,Ben Hecht,"Ben Hecht, B. Hecht, Herman Rosse, William Savage",9780226322742,226322742,,University of Chicago Press,2009,Literary Collections,,,
91,Black Nature,Camille T. Dungy,Camille T. Dungy,9780820334318,820334316,$14.87,University of Georgia Press,2009,"Poetry Anthologies, Poetry - General & Miscellaneous, American Poetry, African American Literature - Literary Criticism, American Literature Anthologies, U.S. & Canadian Poetry - General & Miscellaneous - Literary Criticism",,432.0,6.00 (w) x 8.90 (h) x 1.10 (d)
250,Running a Thousand Miles for Freedom: The Escape of William and Ellen Craft from Slavery,Craft,"Craft, Ellen Craft, Barbara McCaskill",9780820321042,820321044,$2.99,University of Georgia Press,1999,"Slavery - Social Sciences, Historical Biography - United States - 19th Century, African Americans - General & Miscellaneous, African Diaspora (outside U.S.) - Slavery, Slavery & Abolitionism - African American History, Historical Figures - Women's Biograp",,152.0,5.50 (w) x 8.50 (h) x 0.35 (d)
441,Chattooga: Descending into the Myth of Deliverance River,John Lane,John Lane,9780820327754,820327751,$26.14,University of Georgia Press,2005,"Natural Terrain - Rivers, United States - Travel Essays & Descriptions - General & Miscellaneous, Southern U.S. - Travel, American Literature Anthologies",,224.0,5.50 (w) x 9.00 (h) x 0.82 (d)
336,The Civil Rights Reader: American Literature from Jim Crow to Reconciliation,Julie Buckner Armstrong,"Julie Buckner Armstrong, Amy Schmidt",9780820332253,820332259,$23.70,University of Georgia Press,2009,"Peoples & Cultures - American Anthologies, American Literature Anthologies",,392.0,6.10 (w) x 9.10 (h) x 1.00 (d)
414,For a Living: The Poetry of Work,Nicholas Coles,"Nicholas Coles, Nicholas Coles",9780252064104,252064100,$26.00,University of Illinois Press,1995,"Poetry, English, Irish, Scottish, Welsh",,,
497,Stand Up Poetry: An Expanded Anthology,Charles Harper Webb,Charles Harper Webb,9780877457954,877457956,$23.71,University of Iowa Press,2002,"Literary Criticism, American",,348.0,5.75 (w) x 9.25 (h) x 0.90 (d)
440,Starting Today: 100 Poems for Obama's First 100 Days,Rachel Zucker,"Rachel Zucker, Arielle Greenberg",9781587298714,1587298716,$18.20,University of Iowa Press,2010,"Poetry, American Literature Anthologies, Anthologies, General & Miscellaneous Poetry",,210.0,6.00 (w) x 8.90 (h) x 0.60 (d)
18,Love Child,Gcina Mhlophe,Gcina Mhlophe,9781869140014,186914001X,$8.97,University Of KwaZulu-Natal Press,2002,African Literature Anthologies,,124.0,8.50 (w) x 5.30 (h) x 0.40 (d)
291,Inherit the Atchafalaya,Greg Guirard,"Greg Guirard, C. Ray Brassieur, University of Louisiana at Lafayette, Center for Louisiana Studies Staff, Louisiana, Dept. of Natural Resources Staff",9781887366762,1887366768,$25.90,University of Louisiana at Lafayette Press,2007,"Nature, Natural Resources",,,9.20 (w) x 11.70 (h) x 0.60 (d)
445,Solomon Northup's Twelve Years a Slave: And Plantation Life in the Antebellum South,Solomon Northup,"Solomon Northup, Sue L. Eakin, University of Louisiana at Lafayette, Center for Louisiana Studies Staff",9781887366755,188736675X,$45.00,University of Louisiana at Lafayette Press,2007,Literary Criticism,,,
172,After Frost: Anthol Poetry From N E,Henry Lyman,"Henry Lyman, Robert Frost, Wallace Stevens",9781558490413,1558490418,$22.03,University of Massachusetts Press,1996,"Poetry Anthologies, American Poetry, American Literature Anthologies",1260L,240.0,6.01 (w) x 8.97 (h) x 0.79 (d)
471,El Coro,Martin Espada,Martin Espada,9781558491113,1558491112,$10.34,University of Massachusetts Press,1997,"Poetry, American Literature Anthologies, Anthologies",,184.0,6.03 (w) x 9.02 (h) x 0.58 (d)
364,Forced Passages: Imprisoned Radical Intellectuals and the U.S. Prison Regime,Dylan Rodriguez,Dylan Rodriguez,9780816645619,816645612,$22.50,University of Minnesota Press,2006,"Penology & Correctional Studies - General & Miscellaneous, Political Activism & Social Action, Prisons & Prison Life, Radical Thought, American Literature Anthologies",,288.0,5.88 (w) x 9.00 (h) x 0.80 (d)
170,Sporting Lives: Metaphor and Myth in American Sports,James W. Pipkin,James W. Pipkin,9780826217790,826217796,$28.75,University of Missouri Press,2008,"Regional Sports, Sport Figures - General & Miscellaneous - Biography, Athletics - General & Miscellaneous, American Literature Anthologies",,184.0,6.00 (w) x 9.00 (h) x 0.70 (d)
27,Basali!: Stories by and about Women in Lesotho,K. Limakatso Kendall,K. Limakatso Kendall,9780869809181,869809180,$24.44,University of Natal Press,1995,"Anthologies, Southern African History",,136.0,5.70 (w) x 7.96 (h) x 0.40 (d)
224,Literary Nevada: Writings from the Silver State,Cheryll Glotfelty,Cheryll Glotfelty,9780874177596,874177596,$23.20,University of Nevada Press,2008,American Literature Anthologies,,896.0,6.16 (w) x 10.86 (h) x 2.15 (d)
457,Hot Biscuits: Eighteen Stories by Women and Men of the Ranching West,Max Evans,"Max Evans, Candy Moulton",9780826328892,082632889X,$12.95,University of New Mexico Press,2002,"History, Europe",,,
458,Santa Fe Nativa: A Collection of Nuevomexicano Writing,Rosalie C. Otero,"Rosalie C. Otero, Enrique R. Lamadrid, A. Gabriel Melendez, Miguel A. Gandert",9780826348180,826348181,$15.84,University of New Mexico Press,2009,American Literature Anthologies,,244.0,
477,"In So Many More Words: Arguments and Adventures, Second Edition",Robert Schmuhl,Robert Schmuhl,9780268041342,268041342,$22.00,University of Notre Dame Press,2010,"Journalism - Collections & History, Political Culture, United States Studies - General & Miscellaneous, United States - Civilization, Political Sociology, American Literature Anthologies, U.S. Politics & Government - General & Miscellaneous, Journalism -",,288.0,6.00 (w) x 9.10 (h) x 0.80 (d)
468,Circle of Women: An Anthology of Contemporary Western Women Writers,Kim Barnes,"Kim Barnes, Mary Clearman Blew",9780806133676,806133678,$19.95,University of Oklahoma Press,2001,"American Literature Anthologies, Anthologies",,416.0,8.10 (w) x 5.40 (h) x 1.00 (d)
492,Classic Plays from the Negro Ensemble Company,Paul Carter Harrison,"Paul Carter Harrison, Gus  Edwards, Gus Edwards",9780822955603,822955601,$3.98,University of Pittsburgh Press,1995,"Drama, General & Miscellaneous Drama, American Literature Anthologies, Anthologies",,594.0,6.13 (w) x 9.25 (h) x 1.90 (d)
235,The American Aeneas: Classical Origins of the American Self,John C. Shields,John C. Shields,9781572331327,1572331321,$33.00,University of Tennessee Press,2001,"Classicism, United States Studies - General & Miscellaneous, United States - Civilization, Literary Criticism - U.S. Fiction & Prose Literature - General & Miscellaneous, Greco-Roman Folklore & Mythology, Ancient Roman Poetry - Literary Criticism, Literar",,480.0,6.38 (w) x 9.22 (h) x 1.24 (d)
348,"Appalachia Inside Out: Conflict and Change, Vol. 1",Robert J. Higgs,Robert J. Higgs,9780870498749,870498746,$18.00,University of Tennessee Press,1995,"Regional American Anthologies, United States - Civilization, Southern Region - History - General & Miscellaneous",,376.0,6.12 (w) x 8.94 (h) x 1.08 (d)
464,"Appalachia inside Out, Vol. 2",Robert J. Higgs,"Robert J. Higgs, Jim W. Miller, Ambrose N. Manning",9780870498763,870498762,$17.69,University of Tennessee Press,1995,"United States - Civilization, Regional American Anthologies, Southern Region - History - General & Miscellaneous",,432.0,6.10 (w) x 9.00 (h) x 0.99 (d)
415,What's Nature Worth?: Narrative Expressions of Environmental Values,Terre Satterfield,"Terre Satterfield, Scott Slovic",9780874807905,874807905,$2.07,University of Utah Press,2004,"U.S. & Canadian Authors - Interviews, 20th Century American Literature - General & Miscellaneous - Literary Criticism, Oral Tradition & Storytelling, Rhetoric, Natural Literature & History, Literary Criticism - General & Miscellaneous, Regional Environmen",,320.0,6.00 (w) x 9.00 (h) x 0.80 (d)
